m,n,o,num_images,chi2,source_x,source_y,pos_rms,mag_rms,avg_mag_per,pos_A,mag_A,mag_err_A,mag_per_A,pos_B,mag_B,mag_err_B,mag_per_B,pos_C,mag_C,mag_err_C,mag_per_C,pos_D,mag_D,mag_err_D,mag_per_D,"POW_$z_{s,fid}$",POW_x,POW_y,POW_e,POW_$θ_{e}$,POW_$r_{Ein}$,POW_$\gamma$ (PWI)
1.52828,0.19091,0.0,1,345.818,0.0917522,0.03679202,0.6542452101467767,334673.3660197311,6467048.6233200375,1.0,0.09175495,0.03679131,1.294816e-05,-24.14439,0.4809033,1.501169,0.3005591622293355,-334681.711,-334692.477,3108591.352405722,0.7749380362325751,-334681.711,-334683.771,16246585.0,0.8211492251716492,-334681.711,-334691.987,3256825.9536784743,0.5890639693615627,-334681.711,-334691.989,3256192.1871959525
1.52828,0.2,0.0,0,345.7795,0.0920987,0.03661566,,,,1.0,0.09209879,0.03661536,4.196498e-06,-43.64082,0.4806088,1.500647,,,,,,,,,,,,,,,,
1.52828,0.20909,0.0,0,345.7229,0.09216692,0.03665397,,,,1.0,0.0921707,0.03665494,1.830342e-05,23.67492,0.4805666,1.500186,,,,,,,,,,,,,,,,
1.52828,0.21818,0.0,0,345.7947,0.09193913,0.03664748,,,,1.0,0.09193907,0.03664748,1.814245e-07,-273.5929,0.4806955,1.500816,,,,,,,,,,,,,,,,
1.52828,0.22727,0.0,4,3.125857,0.1024458,0.03792867,0.002372235232855293,60.80343574054841,663.4985433684942,1.0,0.1236462,0.0377082,0.07233022,-1.422313,0.478611,1.563488,0.00044721359549995833,-64.7395,-75.50550000000001,501.33289986996107,0.004701063709417266,17.6017,15.5417,754.4514563106796,0.00044721359549995833,-56.5438,-66.8198,450.2510704554301,9.99999999999994e-05,107.7092,97.43119999999999,947.958746837906
1.52828,0.23636,0.0,5,3.122842,0.103293,0.03791723,0.0023685438564654024,71.79674416521267,783.2713560815771,1.0,0.1227551,0.03771519,0.06573018,-1.422764,0.4785843,1.529773,0.0003605551275463592,-75.1009,-85.8669,597.5747724317295,0.004701063709417266,20.2708,18.210800000000003,884.0194174757282,0.00044721359549995833,-65.6075,-75.8835,538.4536784741144,9.99999999999994e-05,124.676,114.398,1113.0375559447361
1.52828,0.24545,0.0,5,3.120921,0.1038622,0.03791906,0.002372235232855293,80.54892910261128,878.5737628278978,1.0,0.1222027,0.0377287,0.06152929,-1.42383,0.478556,1.506884,0.00044721359549995833,-83.3501,-94.1161,674.1974735277726,0.004701063709417266,22.3926,20.332600000000003,987.0194174757282,0.00044721359549995833,-72.8225,-83.0985,608.66582327754,9.99999999999994e-05,138.1787,127.90069999999999,1244.4123370305506
1.52828,0.25455,0.0,4,3.124957,0.10269,0.03793286,0.002372235232855293,63.8393000322881,696.5769751204255,1.0,0.123368,0.03771753,0.0703323,-1.423581,0.4786159,1.553506,0.00044721359549995833,-67.6011,-78.36710000000001,527.9128738621587,0.004701063709417266,18.3388,16.2788,790.2330097087378,0.00044721359549995833,-59.0464,-69.3224,474.60490463215257,9.99999999999994e-05,112.3958,102.11779999999999,993.5571122786532
1.52828,0.26364,0.0,4,3.138974,0.09931711,0.03796047,0.002372235232855293,36.31378779203568,395.9279520913896,1.0,0.126812,0.03767212,0.09709708,-1.420048,0.4787696,1.673651,0.00044721359549995833,-41.6388,-52.4048,286.7620286085826,0.004701063709417266,11.6085,9.548499999999999,463.5194174757281,0.00044721359549995833,-36.3392,-46.6152,253.63176333203577,9.99999999999994e-05,69.8697,59.591699999999996,579.7985989492119
1.52828,0.27273,0.0,5,3.121478,0.1037133,0.03792717,0.002372235232855293,77.94158450912131,850.1968350583878,1.0,0.1223664,0.03773333,0.06269834,-1.424367,0.4785556,1.5134,0.00044721359549995833,-80.8934,-91.6594,651.3784135240572,0.004701063709417266,21.7616,19.701600000000003,956.3883495145632,0.00044721359549995833,-70.6728,-80.94879999999999,587.7462047489296,9.99999999999994e-05,134.1561,123.8781,1205.274372446001
1.52828,0.28182,0.0,4,3.125899,0.10243,0.03793226,0.0023685438564654024,60.71562398324668,662.5299141948464,1.0,0.1236444,0.03771138,0.07238445,-1.422928,0.4786205,1.563877,0.0003605551275463592,-64.6567,-75.4227,500.5638120007431,0.004701063709417266,17.5794,15.5194,753.3689320388348,0.00044721359549995833,-56.4712,-66.7472,449.5445698715454,9.99999999999994e-05,107.5739,97.29589999999999,946.6423428682621
1.52828,0.29091,0.0,5,3.121111,0.1037892,0.03791455,0.0023685438564654024,79.39405813167004,865.9941323929336,1.0,0.1222651,0.03772287,0.06203534,-1.423315,0.478559,1.509802,0.0003605551275463592,-82.2613,-93.02730000000001,664.0841538175739,0.004701063709417266,22.1122,20.052200000000003,973.4077669902913,0.00044721359549995833,-71.8708,-82.1468,599.4044375243286,9.99999999999994e-05,136.3973,126.1193,1227.0801712395407
1.52828,0.3,0.0,5,3.122009,0.103532,0.03792067,0.002372235232855293,75.33230058301685,821.7709745080085,1.0,0.1225161,0.03772334,0.06393592,-1.424012,0.4785702,1.5202,0.00044721359549995833,-78.4333,-89.19930000000001,628.5277726174995,0.004701063709417266,21.1279,19.0679,925.6262135922331,0.00044721359549995833,-68.5221,-78.79809999999999,566.816854807318,9.99999999999994e-05,130.1311,119.8531,1166.1130570149833
1.52828,0.30909,0.0,1,349.1531,0.09205916,0.03669991,0.6989955829617238,7959874.77270083,153810955.26385325,1.0,0.09205912,0.0366999,4.219043e-07,-61.91069,0.4807509,2.199046,0.458030009933847,7959883.1177,7959872.3517,73935280.99294074,0.6540187917789518,7959883.1177,7959881.057700001,386401993.09223306,0.8953838562315048,7959883.1177,7959872.841700001,77460810.05936162,0.717729043581211,7959883.1177,7959872.8397,77445736.9108776
1.52828,0.31818,0.0,4,3.137356,0.09966944,0.03796109,0.002372235232855293,38.22232823949243,416.84123369351295,1.0,0.1264725,0.0376805,0.09431596,-1.420013,0.478742,1.662476,0.00044721359549995833,-43.4415,-54.207499999999996,303.5064090655768,0.004701063709417266,12.0791,10.0191,486.3640776699029,0.00044721359549995833,-37.9152,-48.191199999999995,268.9684702218762,9.99999999999994e-05,72.8223,62.5443,608.5259778166958
1.52828,0.32727,0.0,4,3.130698,0.1011922,0.03793927,0.0024181604578687468,48.811600420647956,532.6331876834448,1.0,0.1249014,0.03769195,0.08204343,-1.421387,0.4786755,1.6097,0.0003605551275463592,-53.4327,-64.1987,396.3096786178711,0.0048010415536631195,14.6759,12.6159,612.4223300970874,0.00044721359549995833,-46.6544,-56.930400000000006,354.0132347216816,9.99999999999994e-05,89.1912,78.91319999999999,767.7875072971393
1.52828,0.33636,0.0,0,345.7864,0.09200726,0.03674097,,,,1.0,0.09200987,0.03674014,1.400283e-05,-27.31796,0.4807269,1.504018,,,,,,,,,,,,,,,,
1.52828,0.34545,0.0,4,3.186183,0.09144114,0.03804352,0.002421776207662466,13.546796393335953,144.0937232608216,1.0,0.1349229,0.03757496,0.1653624,-1.409103,0.4792526,1.888295,0.00044721359549995833,-19.9944,-30.760399999999997,85.7180011146201,0.0048010415536631195,5.8966,3.8366000000000002,186.24271844660194,0.00044721359549995833,-17.4114,-27.6874,69.4375243285325,9.99999999999994e-05,34.4289,24.1509,234.9766491535318
1.52828,0.35455,0.0,4,3.135091,0.1001627,0.03795713,0.002372235232855293,41.359494149197474,451.1681010269358,1.0,0.1259341,0.03768731,0.09018409,-1.42121,0.4787345,1.645355,0.00044721359549995833,-46.4025,-57.1685,331.00966004086945,0.004701063709417266,12.8494,10.789399999999999,523.757281553398,0.00044721359549995833,-40.5051,-50.781099999999995,294.1718567536006,9.99999999999994e-05,77.6743,67.3963,655.7336057598753
1.52828,0.36364,0.0,4,3.131798,0.1009358,0.03794025,0.0024181604578687468,46.82378614601237,510.9129317454116,1.0,0.1251494,0.03768766,0.08402024,-1.420808,0.4786923,1.618585,0.0003605551275463592,-51.5577,-62.323699999999995,378.8937395504365,0.0048010415536631195,14.1892,12.129199999999999,588.7961165048544,0.00044721359549995833,-45.0145,-55.290499999999994,338.0546905410666,9.99999999999994e-05,86.1201,75.84209999999999,737.9071803852888
1.52828,0.37273,0.0,4,3.295198,0.07968861,0.03816606,0.0024708298201211684,4.593239878070815,40.24574619059125,1.0,0.1472342,0.03739309,0.2781952,-1.381986,0.4804269,2.101403,0.00044721359549995833,-10.6791,-21.4451,0.8071707226453648,0.004900000000000002,3.3453,1.2852999999999999,62.39320388349514,0.00044721359549995833,-9.2655,-19.5415,9.833592837680035,9.99999999999994e-05,19.3174,9.039399999999999,87.94901731854445
1.52828,0.38182,0.0,4,3.19505,0.09025645,0.03806281,0.0024212600025606498,11.94949596918213,125.93991774787976,1.0,0.1361309,0.03756568,0.1761118,-1.407411,0.4793581,1.914158,0.00044721359549995833,-18.4411,-29.207099999999997,71.29017276611553,0.004799999999999999,5.4786,3.4186,165.9514563106796,0.00044721359549995833,-16.0529,-26.3289,56.2173997664461,9.99999999999994e-05,31.8927,21.6147,210.30064214827786
1.52828,0.39091,0.0,5,3.121683,0.1036576,0.03791941,0.0023685438564654024,76.93573685518322,839.2514213895653,1.0,0.1224345,0.03772449,0.06316372,-1.423561,0.4785508,1.516001,0.0003605551275463592,-79.9451,-90.7111,642.5701281813115,0.004701063709417266,21.5183,19.4583,944.5776699029127,0.00044721359549995833,-69.8443,-80.1203,579.6837290774621,9.99999999999994e-05,132.6041,122.32609999999998,1190.174158396575
1.52828,0.4,0.0,4,3.302551,0.07904013,0.03817801,0.0024708298201211684,4.394919000675666,39.474271543229094,1.0,0.1479409,0.03738661,0.2847208,-1.380192,0.4805185,2.110485,0.00044721359549995833,-10.4093,-21.1753,3.313208248188743,0.004900000000000002,3.269,1.209,58.68932038834952,0.00044721359549995833,-9.0294,-19.3054,12.131179447255732,9.99999999999994e-05,18.8872,8.6092,83.76337808912238
1.52828,0.40909,0.0,4,3.137742,0.09958301,0.03796215,0.002372235232855293,37.83537534867337,412.58614258124743,1.0,0.1265184,0.03767966,0.09485135,-1.420691,0.4787544,1.664887,0.00044721359549995833,-43.0758,-53.8418,300.10960430986444,0.004701063709417266,11.9824,9.9224,481.66990291262135,0.00044721359549995833,-37.5957,-47.871700000000004,265.85928376800314,9.99999999999994e-05,72.2241,61.94610000000001,602.7057793345009
1.52828,0.41818,0.0,1,345.7204,0.09219011,0.03668077,0.6425684049188849,157119.96144202817,3036134.3594549415,1.0,0.0921971,0.03667922,3.0843e-05,-22.09268,0.4805094,1.50898,0.25838817697410227,-157128.3064,-157139.0724,1459386.4053501764,0.8019215173569044,-157128.3064,-157130.3664,7627487.689320388,0.7976127694564575,-157128.3064,-157138.5824,1528980.4437524327,0.5527638917295521,-157128.3064,-157138.5844,1528682.8993967697
1.52828,0.42727,0.0,0,345.7269,0.09214698,0.03669806,,,,1.0,0.09214908,0.03669741,1.110988e-05,-26.95791,0.4805506,1.501315,,,,,,,,,,,,,,,,
1.52828,0.43636,0.0,1,349.1485,0.09198034,0.03665954,0.7065955243277444,59651.630010700486,1152726.4373604895,1.0,0.09198284,0.03665818,2.93171e-05,-33.51563,0.4808369,2.199784,0.48428415212558834,-59659.9749,-59670.740900000004,554051.7267323054,0.6306501486561309,-59659.9749,-59662.0349,2896015.286407767,0.905590956226927,-59659.9749,-59670.2509,580475.8553912028,0.7380807611637089,-59659.9749,-59670.2529,580362.880910683
1.52828,0.44545,0.0,5,3.12063,0.1039679,0.03791817,0.0023685438564654024,82.73433177638532,902.3271346221454,1.0,0.1220527,0.03773047,0.06057867,-1.423848,0.4785604,1.501826,0.0003605551275463592,-85.4094,-96.17540000000001,693.3252832992755,0.004701063709417266,22.9189,20.858900000000002,1012.5679611650487,0.00044721359549995833,-74.6239,-84.8999,626.1959906578436,9.99999999999994e-05,141.5506,131.2726,1277.219303366414
1.52828,0.45455,0.0,5,3.120678,0.103941,0.03791676,0.002372235232855293,81.85449460385483,892.7766095160005,1.0,0.122125,0.03772788,0.06095109,-1.424329,0.478546,1.503874,0.00044721359549995833,-84.5804,-95.3464,685.6251161062604,0.004701063709417266,22.708,20.648,1002.3300970873786,0.00044721359549995833,-73.8993,-84.1753,619.1446087971974,9.99999999999994e-05,140.1926,129.9146,1264.006616073166
1.52828,0.46364,0.0,5,3.122764,0.1033156,0.03792679,0.002372235232855293,72.12622933964452,786.8627631341539,1.0,0.1227349,0.03772487,0.06556584,-1.423905,0.4785874,1.528761,0.00044721359549995833,-75.4119,-86.17790000000001,600.4634961917146,0.004701063709417266,20.351,18.291,887.9126213592233,0.00044721359549995833,-65.8785,-76.1545,541.0908913974309,9.99999999999994e-05,125.1844,114.90639999999999,1117.9840435882465
1.52828,0.47273,0.0,5,3.121649,0.1036507,0.03791571,0.0023685438564654024,76.97609341850884,839.6824511818734,1.0,0.122424,0.03772096,0.0631478,-1.423073,0.4785607,1.515882,0.0003605551275463592,-79.9827,-90.7487,642.9193758127437,0.004701063709417266,21.5274,19.4674,945.0194174757282,0.00044721359549995833,-69.8776,-80.1536,580.0077851304011,9.99999999999994e-05,132.6667,122.38869999999999,1190.78322630862
1.52828,0.48182,0.0,4,3.156476,0.09597938,0.0379928,0.002421776207662466,22.996675932240727,249.47924726374623,1.0,0.1302475,0.03763036,0.1251624,-1.415176,0.4789499,1.774347,0.00044721359549995833,-29.0343,-39.8003,169.6851198216608,0.0048010415536631195,8.3014,6.241399999999999,302.98058252427177,0.00044721359549995833,-25.3162,-35.5922,146.36239782016347,9.99999999999994e-05,49.2202,38.9422,378.88888888888886
1.52828,0.49091,0.0,4,3.124971,0.1026836,0.03793256,0.002372235232855293,63.718336512380795,695.2589861064268,1.0,0.1233785,0.03771728,0.07040116,-1.422946,0.478606,1.553973,0.00044721359549995833,-67.4874,-78.2534,526.8567713171094,0.004701063709417266,18.3094,16.2494,788.8058252427185,0.00044721359549995833,-58.9467,-69.2227,473.6346827559362,9.99999999999994e-05,112.2089,101.9309,991.7386651099434
1.52828,0.5,0.0,1,345.6976,0.09211331,0.03667748,0.6386730658169326,4552901.59210145,87977056.39686203,1.0,0.09211704,0.03667654,1.739534e-05,-23.77175,0.4806006,1.500232,0.24386988333945625,-4552909.9371,-4552920.7031,42289607.75682705,0.8108407056876215,-4552909.9371,-4552911.997099999,221014945.49029124,0.789259349010197,-4552909.9371,-4552920.213099999,44306146.95504087,0.5401366956613853,-4552909.9371,-4552920.2151,44297525.38528896
1.52828,0.50909,0.0,1,345.8254,0.09176787,0.03668263,0.6790099815172086,305223.35882163484,5897977.869644331,1.0,0.09176987,0.03668194,1.127358e-05,-28.35642,0.4809177,1.50023,0.38783927083264785,-305231.7038,-305242.4698,2835044.9359093443,0.7121912173005224,-305231.7038,-305233.7638,14816973.000000002,0.8651909962545842,-305231.7038,-305241.97980000003,2970235.7707279096,0.6618361806368702,-305231.7038,-305241.9818,2969657.771940066
1.52828,0.51818,0.0,4,3.15721,0.09584946,0.03800046,0.0024212600025606498,22.699126391229242,246.18015161732131,1.0,0.1303314,0.03763514,0.1260594,-1.415763,0.478978,1.777247,0.00044721359549995833,-28.7515,-39.5175,167.05833178524986,0.004799999999999999,8.226,6.166,299.3203883495146,0.00044721359549995833,-25.0687,-35.3447,143.95387310237447,9.99999999999994e-05,48.7576,38.4796,374.3880132321463
1.52828,0.52727,0.0,5,3.120584,0.1039609,0.03791635,0.002372235232855293,82.32071410037088,897.8429258817191,1.0,0.1220915,0.03772807,0.06075205,-1.424209,0.4785472,1.502784,0.00044721359549995833,-85.0197,-95.7857,689.7055545234998,0.004701063709417266,22.8202,20.7602,1007.7766990291262,0.00044721359549995833,-74.2835,-84.5595,622.8834176722461,9.99999999999994e-05,140.912,130.63400000000001,1271.0060323020043
1.52828,0.53636,0.0,4,3.145504,0.09799715,0.03797558,0.002421776207662466,29.971856247403164,326.3429644028695,1.0,0.1281966,0.03765784,0.1081449,-1.418388,0.4788269,1.715918,0.00044721359549995833,-35.6447,-46.4107,231.08582574772433,0.0048010415536631195,10.041,7.981,387.4271844660194,0.00044721359549995833,-31.0969,-41.3729,202.61677695601406,9.99999999999994e-05,60.0484,49.7704,484.24207044172016
1.52828,0.54545,0.0,4,3.166037,0.09438545,0.03801913,0.0024212600025606498,18.952916860604862,204.64709968733436,1.0,0.1318561,0.03761963,0.1388912,-1.414408,0.4790573,1.816762,0.00044721359549995833,-25.1852,-35.9512,133.9327512539476,0.004799999999999999,7.2816,5.2216000000000005,253.47572815533982,0.00044721359549995833,-21.9501,-32.2261,113.60548851693267,9.99999999999994e-05,42.9183,32.6403,317.5744308231173
1.52828,0.55455,0.0,0,349.0808,0.09174503,0.03662425,,,,1.0,0.0917596,0.0366221,8.124959e-05,-15.79863,0.4810318,2.198766,,,,,,,,,,,,,,,,
1.52828,0.56364,0.0,4,3.130415,0.1012834,0.037945,0.002372235232855293,49.53703632793347,540.5554280088386,1.0,0.1248125,0.03769943,0.08134464,-1.421957,0.4786609,1.606646,0.00044721359549995833,-54.1173,-64.8833,402.66858629017275,0.004701063709417266,14.8532,12.793199999999999,621.0291262135921,0.00044721359549995833,-47.2525,-57.528499999999994,359.83359283768004,9.99999999999994e-05,90.3118,80.0338,778.6904066939093
1.52828,0.57273,0.0,2,349.0836,0.09187091,0.03668183,0.6829523738885458,1482069.5415822654,17828341.213579062,1.0,0.09187083,0.03668187,8.46199e-07,56.13073,0.4808552,2.186435,0.4504067939096834,1689868.0268,1689857.2608,15696240.579602452,0.5997261458365809,-468258.9482,-468261.0082,22730916.90291262,0.8924458526991988,1689868.0268,1689857.7508,16444703.686259244,0.7118275423162551,1689868.0268,1689857.7488000002,16441503.685541933
1.52828,0.58182,0.0,1,345.8029,0.09237933,0.03668871,0.7031571268215946,2075150.907503182,40098784.58761707,1.0,0.09237914,0.03668881,1.382642e-06,56.93256,0.4803195,1.501909,0.4733875473647358,2075159.2525,2075148.4864999999,19275018.45160691,0.6399415754582601,2075159.2525,2075157.1925,100735786.04368931,0.9010695700111062,2075159.2525,2075148.9764999999,20194131.72927209,0.729501487318566,2075159.2525,2075148.9745,20190202.125899978
1.52828,0.59091,0.0,0,345.7429,0.09225441,0.03663962,,,,1.0,0.09225721,0.03664052,1.55095e-05,26.76729,0.4804553,1.501357,,,,,,,,,,,,,,,,
1.52828,0.6,0.0,4,3.177599,0.09264086,0.03803477,0.0024212600025606498,15.491727555940944,165.99705613738922,1.0,0.1336556,0.03759519,0.154391,-1.410862,0.4791771,1.860099,0.00044721359549995833,-21.8709,-32.6369,103.14787293330856,0.004799999999999999,6.3988,4.338799999999999,210.6213592233009,0.00044721359549995833,-19.0519,-29.3279,85.40190735694823,9.99999999999994e-05,37.4959,27.2179,264.8170850359992
1.52828,0.60909,0.0,4,3.156539,0.09596996,0.03799854,0.0024181604578687468,23.00023913256121,249.51023515531,1.0,0.1302311,0.03763594,0.1251419,-1.415526,0.4789535,1.774499,0.0003605551275463592,-29.0378,-39.8038,169.71762957458665,0.0048010415536631195,8.3016,6.2416,302.99029126213594,0.00044721359549995833,-25.3189,-35.594899999999996,146.38867263526666,9.99999999999994e-05,49.2259,38.947900000000004,378.94434714925086
1.52828,0.61818,0.0,5,3.12103,0.1038651,0.03791753,0.002372235232855293,80.37158513087819,876.6563128378016,1.0,0.1222258,0.03772678,0.06160647,-1.42441,0.4785472,1.507298,0.00044721359549995833,-83.1829,-93.94890000000001,672.6444361879993,0.004701063709417266,22.3507,20.2907,984.9854368932039,0.00044721359549995833,-72.6769,-82.9529,607.24892954457,9.99999999999994e-05,137.9047,127.62669999999999,1241.7464487254329
1.52828,0.62727,0.0,5,3.120835,0.1039114,0.03791882,0.0023685438564654024,81.45746157926541,888.4492013315269,1.0,0.1221411,0.03772973,0.06112047,-1.423497,0.4785503,1.504848,0.0003605551275463592,-84.2065,-94.97250000000001,682.1521456436931,0.004701063709417266,22.6114,20.5514,997.6407766990292,0.00044721359549995833,-73.5715,-83.8475,615.9546516154146,9.99999999999994e-05,139.5803,129.3023,1258.0492313679704
1.52828,0.63636,0.0,4,3.372313,0.07334942,0.03824745,0.0024708298201211684,3.4017552127541446,34.1857987356342,1.0,0.1539821,0.03728628,0.3421663,-1.363055,0.481376,2.183508,0.00044721359549995833,-8.5831,-19.3491,20.27586847482816,0.004900000000000002,2.7381,0.6781000000000001,32.917475728155345,0.00044721359549995833,-7.4313,-17.7073,27.682950564421947,9.99999999999994e-05,16.02,5.741999999999999,55.86690017513134
1.52828,0.64545,0.0,4,3.182263,0.09198169,0.03803605,0.0024212600025606498,14.382391546436217,153.52724242140033,1.0,0.1343553,0.03758109,0.1604068,-1.409224,0.4792229,1.875694,0.00044721359549995833,-20.8022,-31.568199999999997,93.22125208991268,0.004799999999999999,6.1132,4.0532,196.75728155339806,0.00044721359549995833,-18.1177,-28.3937,76.3108213312573,9.99999999999994e-05,35.7489,25.4709,247.8196147110333
